Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
905.04	0.01266201		
905.24	0.01258585		
905.44	0.01302499		
905.64	0.01291178		
905.84	0.01249428		
906.04	0.01201432		
906.24	0.01144643		
906.44	0.01094363		
906.64	0.01095881		
906.84	0.0109088		
907.04	0.01085745		
907.24	0.01101959		
907.44	0.01107881		
907.64	0.01148684		
907.84	0.01209663		
908.04	0.0122845		
908.24	0.01296447		
908.44	0.01273586		
908.64	0.01304673		
908.84	0.01331663		
909.04	0.01370494		
909.24	0.01397007		
909.44	0.01437909		
909.64	0.0140295		
909.84	0.01359932		
910.04	0.0134114		
910.24	0.01318163		
910.44	0.0129204		
910.64	0.01290975		
910.84	0.01290957		
911.04	0.01289042		
911.24	0.01294095		
911.44	0.01295792		
911.64	0.0127408		
911.84	0.01277827		
912.04	0.01260254		
912.24	0.01242988		
912.44	0.01212593		
912.64	0.01195908		
912.84	0.01209031		
913.04	0.01199861		
913.24	0.0116683		
913.44	0.01152009		
913.64	0.01158142		
913.84	0.01146982		
914.04	0.01164241		
914.24	0.01163486		
914.44	0.01129839		
914.64	0.01134406		
914.84	0.01163189		
915.04	0.01167025		
915.24	0.0121653		
915.44	0.01221945		
915.64	0.01230709		
915.84	0.01265586		
916.04	0.01277071		
916.24	0.01277255		
916.44	0.01297342		
916.64	0.01269618		
916.84	0.01287529		
917.04	0.01252904		
917.24	0.01258541		
917.44	0.01244264		
917.64	0.01247652		
917.84	0.0122168		
918.04	0.01203397		
918.24	0.01181303		
918.44	0.01165823		
918.64	0.01181078		
918.84	0.01182728		
919.04	0.01206523		
919.24	0.01261322		
919.44	0.01262868		
919.64	0.01310342		
919.84	0.01353781		
920.04	0.01342099		
920.24	0.01345642		
920.44	0.01384294		
920.64	0.01353313		
920.84	0.01375587		
921.04	0.01354194		
921.24	0.01385265		
921.44	0.01359983		
921.64	0.01366514		
921.84	0.01350616		
922.04	0.01306671		
922.24	0.01288589		
922.44	0.01250187		
922.64	0.01238362		
922.84	0.01240133		
923.04	0.01251038		
923.24	0.01230066		
923.44	0.01204686		
923.64	0.01206547		
923.84	0.0119352		
924.04	0.0121164		
924.24	0.01230409		
924.44	0.01231154		
924.64	0.01194205		
924.84	0.01230752		
925.04	0.01230174		
925.24	0.01240622		
925.44	0.01244834		
925.64	0.01253636		
925.84	0.0123312		
926.04	0.0118119		
926.24	0.01150565		
926.44	0.01136039		
926.64	0.01159047		
926.84	0.01171944		
927.04	0.01150047		
927.24	0.01156102		
927.44	0.01163186		
927.64	0.01220975		
927.84	0.01252961		
928.04	0.01308654		
928.24	0.01305638		
928.44	0.01305931		
928.64	0.01360599		
928.84	0.01389808		
929.04	0.01388055		
929.24	0.01397247		
929.44	0.0139051		
929.64	0.01387493		
929.84	0.01384218		
930.04	0.01326302		
930.24	0.01333845		
930.44	0.01346509		
930.64	0.01333992		
930.84	0.01334258		
931.04	0.01292431		
931.24	0.01262317		
931.44	0.01243747		
931.64	0.0119564		
931.84	0.01158881		
932.04	0.01153655		
932.24	0.01143245		
932.44	0.01130156		
932.64	0.01148245		
932.84	0.01139955		
933.04	0.01128444		
933.24	0.01147317		
933.44	0.01139588		
933.64	0.01204276		
933.84	0.01245239		
934.04	0.01271706		
934.24	0.01321248		
934.44	0.01320796		
934.64	0.01312885		
934.84	0.01297766		
935.04	0.01248606		
935.24	0.01251039		
935.44	0.01270607		
935.64	0.01240943		
935.84	0.01253896		
936.04	0.0125577		
936.24	0.01214297		
936.44	0.01189892		
936.64	0.0117601		
936.84	0.01166345		
937.04	0.01124624		
937.24	0.01132675		
937.44	0.01138417		
937.64	0.01140716		
937.84	0.011615		
938.04	0.0114753		
938.24	0.01131027		
938.44	0.01118544		
938.64	0.01113238		
938.84	0.01110835		
939.04	0.01133648		
939.24	0.0117562		
939.44	0.01199347		
939.64	0.01209614		
939.84	0.01203539		
940.04	0.01193417		
940.24	0.01156053		
940.44	0.0115794		
940.64	0.01156221		
940.84	0.01128335		
941.04	0.01083154		
941.24	0.01075674		
941.44	0.01054675		
941.64	0.01035793		
941.84	0.01069792		
942.04	0.01049967		
942.24	0.01067299		
942.44	0.01080865		
942.64	0.01085116		
942.84	0.01102462		
943.04	0.01113939		
943.24	0.01112677		
943.44	0.01152677		
943.64	0.01185575		
943.84	0.01213889		
944.04	0.01226019		
944.24	0.01278767		
944.44	0.01287872		
944.64	0.01287701		
944.84	0.01256683		
945.04	0.01236		
945.24	0.01252227		
945.44	0.0122935		
945.64	0.01247064		
945.84	0.01261478		
946.04	0.01244017		
946.24	0.01231773		
946.44	0.01213519		
946.64	0.0119229		
946.84	0.01154274		
947.04	0.01123473		
947.24	0.01127554		
947.44	0.01123571		
947.64	0.0114598		
947.84	0.01167792		
948.04	0.01165373		
948.24	0.01201776		
948.44	0.0119976		
948.64	0.0121574		
948.84	0.0121453		
949.04	0.01230206		
949.24	0.01273953		
949.44	0.0126799		
949.64	0.01307447		
949.84	0.01286033		
950.04	0.01264859		
950.24	0.01228959		
950.44	0.01222998		
950.64	0.0118142		
950.84	0.01148714		
951.04	0.01138707		
951.24	0.01130916		
951.44	0.01092568		
951.64	0.01114711		
951.84	0.01090142		
952.04	0.01080097		
952.24	0.01149407		
952.44	0.01193211		
952.64	0.01213176		
952.84	0.0122115		
953.04	0.0125979		
953.24	0.01247231		
953.44	0.01204159		
953.64	0.01190528		
953.84	0.01161312		
954.04	0.0119182		
954.24	0.01158363		
954.44	0.01152403		
954.64	0.0113949		
954.84	0.011389		
955.04	0.01128125		
955.24	0.0110725		
955.44	0.01099418		
955.64	0.01108625		
955.84	0.01114481		
956.04	0.01150191		
956.24	0.01208688		
956.44	0.01173078		
956.64	0.01186842		
956.84	0.01168266		
957.04	0.011582		
957.24	0.01118674		
957.44	0.01108303		
957.64	0.01128368		
957.84	0.01133571		
958.04	0.01189487		
958.24	0.0116102		
958.44	0.011588		
958.64	0.01190878		
958.84	0.01182021		
959.04	0.01159059		
959.24	0.01139525		
959.44	0.01122043		
959.64	0.01109214		
959.84	0.01088826		
960.04	0.01069101		
960.24	0.01039885		
960.44	0.01017186		
960.64	0.01013708		
960.84	0.01007253		
961.04	0.01029378		
961.24	0.01023129		
961.44	0.01062976		
961.64	0.01080795		
961.84	0.01123302		
962.04	0.0116413		
962.24	0.01150914		
962.44	0.01171281		
962.64	0.01197341		
962.84	0.01160984		
963.04	0.01153668		
963.24	0.01119896		
963.44	0.01112021		
963.64	0.01103858		
963.84	0.01102706		
964.04	0.01068125		
964.24	0.01061579		
964.44	0.01087161		
964.64	0.01090427		
964.84	0.01119994		
965.04	0.01157514		
965.24	0.0114033		
965.44	0.01148806		
965.64	0.01133621		
965.84	0.01192224		
966.04	0.01194696		
966.24	0.01182257		
966.44	0.01211745		
966.64	0.01212076		
966.84	0.01171493		
967.04	0.01166107		
967.24	0.0113147		
967.44	0.01131685		
967.64	0.01113376		
967.84	0.01067271		
968.04	0.0104834		
968.24	0.01060198		
968.44	0.01072325		
968.64	0.01045117		
968.84	0.01047161		
969.04	0.01060969		
969.24	0.01051006		
969.44	0.01047489		
969.64	0.01093848		
969.84	0.01150503		
970.04	0.01124787		
970.24	0.01125559		
970.44	0.01152015		
970.64	0.01153939		
970.84	0.01140595		
971.04	0.01151691		
971.24	0.01160064		
971.44	0.0116158		
971.64	0.01157879		
971.84	0.01138133		
972.04	0.01165804		
972.24	0.01130589		
972.44	0.01137454		
972.64	0.01124013		
972.84	0.01156026		
973.04	0.01187417		
973.24	0.01208998		
973.44	0.0117275		
973.64	0.01181601		
973.84	0.01166238		
974.04	0.01114437		
974.24	0.01096809		
974.44	0.01065487		
974.64	0.01052623		
974.84	0.01022176		
975.04	0.01053255		
975.24	0.01009401		
975.44	0.01006029		
975.64	0.01026878		
975.84	0.01023932		
976.04	0.01033569		
976.24	0.01066049		
976.44	0.01103889		
976.64	0.0111984		
976.84	0.01160718		
977.04	0.0117918		
977.24	0.01163831		
977.44	0.0114235		
977.64	0.01174665		
977.84	0.0113183		
978.04	0.01085708		
978.24	0.01037399		
978.44	0.0100427		
978.64	0.00992505		
978.84	0.00984091		
979.04	0.00981069		
979.24	0.00925715		
979.44	0.00971032		
979.64	0.00990524		
979.84	0.01008244		
980.04	0.01025448		
980.24	0.01057759		
980.44	0.01066295		
980.64	0.01072031		
980.84	0.01078165		
981.04	0.01048657		
981.24	0.01043499		
981.44	0.01051688		
981.64	0.01061364		
981.84	0.01029189		
982.04	0.01054992		
982.24	0.01043674		
982.44	0.01071031		
982.64	0.01089001		
982.84	0.01113596		
983.04	0.01131108		
983.24	0.01136579		
983.44	0.01163951		
983.64	0.01163298		
983.84	0.01187548		
984.04	0.011751		
984.24	0.01156822		
984.44	0.01126097		
984.64	0.01075964		
984.84	0.01040679		
985.04	0.00996663		
985.24	0.00984321		
985.44	0.00950121		
985.64	0.0095477		
985.84	0.00959757		
986.04	0.00966588		
986.24	0.00974135		
986.44	0.01021325		
986.64	0.01034049		
986.84	0.01076689		
987.04	0.01107445		
987.24	0.01114853		
987.44	0.01144616		
987.64	0.01138896		
987.84	0.0115696		
988.04	0.01150447		
988.24	0.01146131		
988.44	0.01145921		
988.64	0.01133998		
988.84	0.01125914		
989.04	0.01097693		
989.24	0.01074366		
989.44	0.01037917		
989.64	0.01047775		
989.84	0.01044882		
990.04	0.01025439		
990.24	0.01044569		
990.44	0.01004442		
990.64	0.0098602		
990.84	0.01012564		
991.04	0.01001522		
991.24	0.00995271		
991.44	0.00958225		
991.64	0.00927644		
991.84	0.00919285		
992.04	0.00929419		
992.24	0.00944339		
992.44	0.00952195		
992.64	0.00942329		
992.84	0.00936811		
993.04	0.00919075		
993.24	0.00935915		
993.44	0.00954451		
993.64	0.00955844		
993.84	0.00973102		
994.04	0.01000605		
994.24	0.01043037		
994.44	0.01045609		
994.64	0.01068264		
994.84	0.01059807		
995.04	0.0102164		
995.24	0.01032216		
995.44	0.01014738		
995.64	0.01011498		
995.84	0.01020136		
996.04	0.01017079		
996.24	0.01030218		
996.44	0.01045624		
996.64	0.01017961		
996.84	0.01017035		
997.04	0.01017738		
997.24	0.01018196		
997.44	0.01037765		
997.64	0.01032771		
997.84	0.01080065		
998.04	0.01118953		
998.24	0.01153849		
998.44	0.01123636		
998.64	0.01106092		
998.84	0.01066689		
999.04	0.01060339		
999.24	0.01063401		
999.44	0.01045125		
999.64	0.01050281		
999.84	0.01033933		
1000.04	0.01033203		
1000.24	0.0103223		
1000.44	0.01004899		
1000.64	0.00973129		
1000.84	0.0099784		
1001.04	0.00974192		
1001.24	0.00976863		
1001.44	0.01008813		
1001.64	0.01036249		
1001.84	0.01062603		
1002.04	0.01093405		
1002.24	0.01154504		
