Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
924.24	0.0137902		
924.44	0.01400461		
924.64	0.01373286		
924.84	0.01340684		
925.04	0.01353571		
925.24	0.0136468		
925.44	0.01397429		
925.64	0.01439715		
925.84	0.01460107		
926.04	0.01455556		
926.24	0.01458302		
926.44	0.01485741		
926.64	0.01499752		
926.84	0.01458061		
927.04	0.01459207		
927.24	0.01494746		
927.44	0.01500319		
927.64	0.01496655		
927.84	0.01485811		
928.04	0.01479378		
928.24	0.01452813		
928.44	0.0144484		
928.64	0.01442488		
928.84	0.01413313		
929.04	0.01440434		
929.24	0.0142772		
929.44	0.01431836		
929.64	0.01407652		
929.84	0.01385112		
930.04	0.01376071		
930.24	0.01345158		
930.44	0.0134163		
930.64	0.01326233		
930.84	0.01331293		
931.04	0.01370449		
931.24	0.01400946		
931.44	0.01403306		
931.64	0.0141886		
931.84	0.01414487		
932.04	0.01419573		
932.24	0.01453234		
932.44	0.01471286		
932.64	0.01488126		
932.84	0.01484327		
933.04	0.0147061		
933.24	0.01442355		
933.44	0.01432633		
933.64	0.01392091		
933.84	0.01352203		
934.04	0.01331952		
934.24	0.01313928		
934.44	0.0130732		
934.64	0.01317762		
934.84	0.01334319		
935.04	0.01364828		
935.24	0.01389039		
935.44	0.01426264		
935.64	0.01436273		
935.84	0.01452715		
936.04	0.01482973		
936.24	0.01484357		
936.44	0.01489126		
936.64	0.01493765		
936.84	0.01507787		
937.04	0.01496311		
937.24	0.01499714		
937.44	0.01504073		
937.64	0.01485741		
937.84	0.01479117		
938.04	0.0150236		
938.24	0.01505835		
938.44	0.01463162		
938.64	0.01452462		
938.84	0.01486382		
939.04	0.01483059		
939.24	0.01486983		
939.44	0.0146663		
939.64	0.01434848		
939.84	0.01413856		
940.04	0.01386153		
940.24	0.01346902		
940.44	0.01376414		
940.64	0.01380426		
940.84	0.01373728		
941.04	0.01390462		
941.24	0.01376351		
941.44	0.01381638		
941.64	0.0140869		
941.84	0.01442543		
942.04	0.01455329		
942.24	0.0143569		
942.44	0.01443094		
942.64	0.01455009		
942.84	0.01460329		
943.04	0.01426856		
943.24	0.01404845		
943.44	0.01375965		
943.64	0.01355338		
943.84	0.0134124		
944.04	0.01376099		
944.24	0.01381334		
944.44	0.01391072		
944.64	0.01412638		
944.84	0.01416289		
945.04	0.01417283		
945.24	0.01416349		
945.44	0.01425227		
945.64	0.01418496		
945.84	0.01438192		
946.04	0.01428521		
946.24	0.01450473		
946.44	0.01449501		
946.64	0.01428778		
946.84	0.01435539		
947.04	0.0145414		
947.24	0.0142428		
947.44	0.01403515		
947.64	0.0138121		
947.84	0.01363254		
948.04	0.01392924		
948.24	0.01366996		
948.44	0.01359713		
948.64	0.01349547		
948.84	0.01326417		
949.04	0.01291811		
949.24	0.01309887		
949.44	0.012725		
949.64	0.01267185		
949.84	0.0127908		
950.04	0.01274819		
950.24	0.01277267		
950.44	0.01275608		
950.64	0.01308089		
950.84	0.01355451		
951.04	0.0134312		
951.24	0.01337271		
951.44	0.0135494		
951.64	0.01364326		
951.84	0.01353979		
952.04	0.01342502		
952.24	0.01296179		
952.44	0.01268798		
952.64	0.01269745		
952.84	0.01291098		
953.04	0.01282728		
953.24	0.01287898		
953.44	0.01279366		
953.64	0.01289535		
953.84	0.01273965		
954.04	0.01290589		
954.24	0.01293993		
954.44	0.01322893		
954.64	0.01357517		
954.84	0.0140509		
955.04	0.01418757		
955.24	0.0144169		
955.44	0.01450243		
955.64	0.01410424		
955.84	0.01383797		
956.04	0.01337399		
956.24	0.01310664		
956.44	0.0129176		
956.64	0.01288838		
956.84	0.01257578		
957.04	0.01241676		
957.24	0.01227061		
957.44	0.01243974		
