Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs	0.0158744612552941	
Error Kobs	NaN	
Koff	9406.27592158975	
Error Koff	0	
Time1	Data1	Fit1	
854.64	0.02773705	0.02653861	
854.84	0.02779883	0.02653429	
855.04	0.02757047	0.02652999	
855.24	0.02731402	0.0265257	
855.44	0.02668138	0.02652143	
855.64	0.02682066	0.02651716	
855.84	0.02684719	0.02651292	
856.04	0.0269816	0.02650868	
856.24	0.0275993	0.02650446	
856.44	0.0275494	0.02650025	
856.64	0.02766344	0.02649606	
856.84	0.02774286	0.02649187	
857.04	0.02767575	0.02648771	
857.24	0.02749469	0.02648355	
857.44	0.0264888	0.02647941	
857.64	0.02599411	0.02647528	
857.84	0.02604365	0.02647116	
858.04	0.02558382	0.02646706	
858.24	0.02544505	0.02646297	
858.44	0.02483268	0.02645889	
858.64	0.02421552	0.02645483	
858.84	0.02405361	0.02645078	
859.04	0.02436423	0.02644674	
859.24	0.02443105	0.02644271	
859.44	0.02423177	0.0264387	
859.64	0.02445068	0.0264347	
859.84	0.02429321	0.02643071	
860.04	0.02477049	0.02642674	
860.24	0.02522714	0.02642278	
860.44	0.0254113	0.02641883	
860.64	0.02568444	0.02641489	
860.84	0.0253399	0.02641097	
861.04	0.02487738	0.02640706	
861.24	0.02461325	0.02640316	
861.44	0.02459457	0.02639927	
861.64	0.0246517	0.02639539	
861.84	0.02493983	0.02639153	
862.04	0.02480208	0.02638768	
862.24	0.02463878	0.02638384	
862.44	0.02430829	0.02638002	
862.64	0.02399742	0.0263762	
862.84	0.02413421	0.0263724	
863.04	0.02460122	0.02636861	
863.24	0.02480549	0.02636483	
863.44	0.02445498	0.02636107	
863.64	0.02433858	0.02635731	
863.84	0.02459835	0.02635357	
864.04	0.02505518	0.02634984	
864.24	0.02531154	0.02634612	
864.44	0.02583376	0.02634242	
864.64	0.02598736	0.02633872	
864.84	0.02607818	0.02633504	
865.04	0.02672659	0.02633137	
865.24	0.02690883	0.02632771	
865.44	0.0271781	0.02632406	
865.64	0.02719208	0.02632042	
865.84	0.02802397	0.0263168	
866.04	0.02818974	0.02631318	
866.24	0.02817029	0.02630958	
866.44	0.02769006	0.02630599	
866.64	0.02755004	0.02630241	
866.84	0.02749159	0.02629884	
867.04	0.02725455	0.02629529	
867.24	0.02684513	0.02629174	
867.44	0.02585914	0.02628821	
867.64	0.02545477	0.02628469	
867.84	0.02525438	0.02628117	
868.04	0.0246786	0.02627767	
868.24	0.02470487	0.02627418	
868.44	0.0250251	0.02627071	
868.64	0.02524127	0.02626724	
868.84	0.02483106	0.02626378	
869.04	0.02505528	0.02626034	
869.24	0.02452821	0.0262569	
869.44	0.02498848	0.02625348	
869.64	0.02581812	0.02625007	
869.84	0.02633568	0.02624666	
870.04	0.026584	0.02624327	
870.24	0.02659901	0.02623989	
870.44	0.02683622	0.02623652	
870.64	0.02729811	0.02623316	
870.84	0.02685815	0.02622981	
871.04	0.02682768	0.02622648	
871.24	0.02732286	0.02622315	
871.44	0.02732517	0.02621983	
871.64	0.02725634	0.02621653	
871.84	0.02710991	0.02621323	
872.04	0.02693419	0.02620995	
872.24	0.02733159	0.02620667	
872.44	0.027057	0.02620341	
872.64	0.02656282	0.02620015	
872.84	0.02564299	0.02619691	
873.04	0.02579695	0.02619368	
873.24	0.02539862	0.02619045	
873.44	0.02595388	0.02618724	
873.64	0.02557048	0.02618404	
873.84	0.02554416	0.02618084	
874.04	0.02556887	0.02617766	
874.24	0.02580955	0.02617449	
874.44	0.02622984	0.02617133	
874.64	0.0261322	0.02616817	
874.84	0.02604569	0.02616503	
875.04	0.02701425	0.0261619	
875.24	0.02763728	0.02615878	
875.44	0.02722144	0.02615566	
875.64	0.02691001	0.02615256	
875.84	0.02668163	0.02614947	
876.04	0.02674087	0.02614638	
876.24	0.02642084	0.02614331	
876.44	0.0260725	0.02614025	
876.64	0.02558421	0.02613719	
876.84	0.02545996	0.02613415	
877.04	0.02524281	0.02613112	
877.24	0.02503366	0.02612809	
877.44	0.02501077	0.02612507	
877.64	0.02477256	0.02612207	
877.84	0.02520994	0.02611907	
878.04	0.02533579	0.02611609	
878.24	0.02543889	0.02611311	
878.44	0.0258397	0.02611014	
878.64	0.02594056	0.02610718	
878.84	0.02623986	0.02610423	
879.04	0.02668732	0.02610129	
879.24	0.02675372	0.02609836	
879.44	0.02664529	0.02609544	
879.64	0.02682812	0.02609253	
879.84	0.02657127	0.02608963	
880.04	0.02707066	0.02608673	
880.24	0.02669811	0.02608385	
880.44	0.02717113	0.02608098	
880.64	0.02652242	0.02607811	
880.84	0.02656065	0.02607525	
881.04	0.02651032	0.0260724	
881.24	0.02667016	0.02606957	
881.44	0.02640025	0.02606674	
881.64	0.02663307	0.02606391	
881.84	0.02619112	0.0260611	
882.04	0.02591877	0.0260583	
882.24	0.02528501	0.02605551	
882.44	0.02587766	0.02605272	
882.64	0.02548716	0.02604994	
882.84	0.02536622	0.02604718	
883.04	0.02514218	0.02604442	
883.24	0.02502861	0.02604167	
883.44	0.02476405	0.02603893	
883.64	0.02492602	0.02603619	
883.84	0.02493692	0.02603347	
884.04	0.02537444	0.02603075	
884.24	0.0250702	0.02602805	
884.44	0.02519502	0.02602535	
884.64	0.02486122	0.02602266	
884.84	0.02511846	0.02601998	
885.04	0.02540592	0.02601731	
885.24	0.02531984	0.02601464	
885.44	0.02512546	0.02601199	
885.64	0.02544046	0.02600934	
885.84	0.02516733	0.0260067	
886.04	0.02538287	0.02600407	
886.24	0.02558842	0.02600145	
886.44	0.02586374	0.02599883	
886.64	0.0260596	0.02599623	
886.84	0.02613547	0.02599363	
887.04	0.02640923	0.02599104	
887.24	0.02637061	0.02598846	
887.44	0.02629313	0.02598589	
887.64	0.0268419	0.02598332	
887.84	0.02669256	0.02598077	
888.04	0.02648696	0.02597822	
888.24	0.02630187	0.02597568	
888.44	0.02657325	0.02597315	
888.64	0.02667573	0.02597062	
888.84	0.02649987	0.0259681	
889.04	0.0262711	0.0259656	
889.24	0.02593215	0.0259631	
889.44	0.0259091	0.0259606	
889.64	0.02595913	0.02595812	
889.84	0.02554133	0.02595564	
890.04	0.02562107	0.02595317	
890.24	0.02605137	0.02595071	
890.44	0.02625349	0.02594826	
890.64	0.02698196	0.02594581	
890.84	0.02703526	0.02594338	
891.04	0.02745545	0.02594095	
891.24	0.0275052	0.02593853	
891.44	0.0279951	0.02593611	
891.64	0.02822323	0.0259337	
891.84	0.02861402	0.02593131	
892.04	0.02880059	0.02592891	
892.24	0.02893171	0.02592653	
892.44	0.02906116	0.02592415	
892.64	0.02852388	0.02592178	
892.84	0.02765237	0.02591942	
893.04	0.02719447	0.02591707	
893.24	0.02683881	0.02591472	
893.44	0.0265854	0.02591238	
893.64	0.02640909	0.02591005	
893.84	0.0258916	0.02590773	
894.04	0.02609513	0.02590541	
894.24	0.02607414	0.0259031	
894.44	0.02585642	0.0259008	
894.64	0.02589465	0.0258985	
894.84	0.0259632	0.02589622	
895.04	0.02595309	0.02589394	
895.24	0.02597424	0.02589166	
895.44	0.02591223	0.0258894	
895.64	0.02529709	0.02588714	
895.84	0.02554338	0.02588489	
896.04	0.02523486	0.02588264	
896.24	0.02494137	0.02588041	
896.44	0.024736	0.02587818	
896.64	0.02479441	0.02587595	
896.84	0.02495773	0.02587374	
897.04	0.02560664	0.02587153	
897.24	0.02574319	0.02586932	
897.44	0.0258259	0.02586713	
897.64	0.02642065	0.02586494	
897.84	0.02629124	0.02586276	
898.04	0.02645472	0.02586059	
898.24	0.02636493	0.02585842	
898.44	0.02704714	0.02585626	
898.64	0.02691376	0.0258541	
898.84	0.02730272	0.02585196	
899.04	0.02747548	0.02584982	
899.24	0.02740341	0.02584768	
899.44	0.02664671	0.02584556	
899.64	0.0262552	0.02584344	
899.84	0.02624075	0.02584133	
900.04	0.0255364	0.02583922	
900.24	0.02521132	0.02583712	
900.44	0.0251205	0.02583503	
900.64	0.02540452	0.02583294	
900.84	0.02569271	0.02583086	
901.04	0.02577094	0.02582879	
901.24	0.02577172	0.02582672	
901.44	0.02586617	0.02582466	
901.64	0.02640286	0.02582261	
901.84	0.02618802	0.02582056	
902.04	0.02645023	0.02581852	
902.24	0.02676575	0.02581649	
902.44	0.02741854	0.02581446	
902.64	0.02718854	0.02581244	
902.84	0.02820019	0.02581042	
903.04	0.02798212	0.02580841	
903.24	0.02745686	0.02580641	
903.44	0.02724112	0.02580442	
903.64	0.02727536	0.02580243	
903.84	0.02711603	0.02580044	
904.04	0.02660888	0.02579847	
904.24	0.0273376	0.0257965	
904.44	0.02748904	0.02579453	
904.64	0.02783802	0.02579257	
904.84	0.02849641	0.02579062	
905.04	0.02826799	0.02578868	
905.24	0.02810206	0.02578674	
905.44	0.02755384	0.0257848	
905.64	0.02748201	0.02578288	
905.84	0.02696718	0.02578096	
906.04	0.02688181	0.02577904	
906.24	0.0267442	0.02577713	
906.44	0.02628715	0.02577523	
906.64	0.02570128	0.02577333	
906.84	0.02547304	0.02577144	
907.04	0.02486986	0.02576956	
907.24	0.02495308	0.02576768	
907.44	0.0253586	0.0257658	
907.64	0.02510226	0.02576394	
907.84	0.02511009	0.02576208	
908.04	0.02486945	0.02576022	
908.24	0.02574528	0.02575837	
908.44	0.02598428	0.02575653	
908.64	0.02621153	0.02575469	
908.84	0.0265507	0.02575286	
909.04	0.0260314	0.02575103	
909.24	0.0256458	0.02574921	
909.44	0.02528901	0.0257474	
909.64	0.02554709	0.02574559	
909.84	0.0256194	0.02574379	
910.04	0.02545402	0.02574199	
910.24	0.02580283	0.0257402	
910.44	0.02553171	0.02573841	
910.64	0.02540721	0.02573663	
910.84	0.02578348	0.02573486	
911.04	0.02612981	0.02573309	
911.24	0.02643484	0.02573133	
