DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
14.033333,-0.01432,,,,,,
14.05,-0.013845,,,,,,
14.066667,-0.01295,,,,,,
14.083333,-0.012255,,,,,,
14.1,-0.010567,,,,,,
14.116667,-0.008449,,,,,,
14.133333,-0.007142,,,,,,
14.15,-0.006514,,,,,,
14.166667,-0.005637,,,,,,
14.183333,-0.004679,,,,,,
14.2,-0.004338,,,,,,
14.216667,-0.003463,,,,,,
14.233333,-0.002828,,,,,,
14.25,-0.001303,,,,,,
14.266667,-0.000588,,,,,,
14.283333,0.000487,,,,,,
14.3,0.000526,,,,,,
14.316667,0.001449,,,,,,
14.333333,0.001921,,,,,,
14.35,0.001664,,,,,,
14.366667,0.000736,,,,,,
14.383333,0.000999,,,,,,
14.4,-0.000714,,,,,,
14.416667,-0.001384,,,,,,
14.433333,-0.002574,,,,,,
14.45,-0.001774,,,,,,
14.466667,-0.002084,,,,,,
14.483333,-0.000224,,,,,,
14.5,-0.000491,,,,,,
14.516667,0.000524,,,,,,
14.533333,0.000239,,,,,,
14.55,0.000644,,,,,,
14.566667,0.000959,,,,,,
14.583333,0.002114,,,,,,
14.6,0.001502,,,,,,
14.616667,0.000968,,,,,,
14.633333,-0.000086,,,,,,
14.65,-0.002059,,,,,,
14.666667,-0.004173,,,,,,
14.683333,-0.003977,,,,,,
14.7,-0.003471,,,,,,
14.716667,-0.003687,,,,,,
14.733333,-0.003223,,,,,,
14.75,-0.002169,,,,,,
14.766667,-0.002225,,,,,,
14.783333,-0.001951,,,,,,
14.8,-0.000398,,,,,,
14.816667,0.000615,,,,,,
14.833333,0.000597,,,,,,
14.85,0.001329,,,,,,
14.866667,0.001191,,,,,,
14.883333,0.000643,,,,,,
14.9,-0.000175,,,,,,
14.916667,-0.000994,,,,,,
14.933333,-0.001614,,,,,,
14.95,-0.002103,,,,,,
14.966667,-0.002242,,,,,,
14.983333,-0.001472,,,,,,
15,-0.000251,,,,,,
15.016667,0.000208,,,,,,
15.033333,0.000958,,,,,,
15.05,0.001787,,,,,,
15.066667,0.001296,,,,,,
15.083333,0.000416,,,,,,
15.1,0.000565,,,,,,
15.116667,0.000374,,,,,,
15.133333,-0.001368,,,,,,
15.15,-0.001419,,,,,,
15.166667,-0.000431,,,,,,
15.183333,-0.000302,,,,,,
15.2,-0.000654,,,,,,
15.216667,0.000344,,,,,,
15.233333,0.000382,,,,,,
15.25,0.000171,,,,,,
15.266667,0.000589,,,,,,
15.283333,0.000377,,,,,,
15.3,0.000915,,,,,,
15.316667,0.001183,,,,,,
15.333333,0.001531,,,,,,
15.35,0.001829,,,,,,
15.366667,0.000937,,,,,,
15.383333,0.000205,,,,,,
15.4,-0.000087,,,,,,
15.416667,-0.001139,,,,,,
15.433333,-0.002281,,,,,,
15.45,-0.000943,,,,,,
15.466667,-0.000724,,,,,,
15.483333,-0.000196,,,,,,
15.5,0.001082,,,,,,
15.516667,0.0012,,,,,,
15.533333,0.000328,,,,,,
15.55,0.000506,,,,,,
15.566667,-0.000456,,,,,,
15.583333,-0.001448,,,,,,
15.6,-0.000639,,,,,,
15.616667,0.000039,,,,,,
15.633333,-0.001033,,,,,,
15.65,-0.000105,,,,,,
15.666667,0.000654,,,,,,
15.683333,0.000452,,,,,,
15.7,0.00046,,,,,,
15.716667,0.001219,,,,,,
15.733333,0.000948,,,,,,
15.75,0.000856,,,,,,
15.766667,0.000715,,,,,,
15.783333,0.000294,,,,,,
15.8,-0.000218,,,,,,
15.816667,-0.000469,,,,,,
15.833333,-0.00144,,,,,,
15.85,-0.001591,,,,,,
15.866667,-0.001222,,,,,,
15.883333,-0.000143,,,,,,
15.9,-0.000814,,,,,,
15.916667,-0.000195,,,,,,
15.933333,0.000575,,,,,,
15.95,0.001754,,,,,,
15.966667,0.002343,,,,,,
15.983333,0.004332,,,,,,
16,0.005672,,,,,,
16.016667,0.006932,,,,,,
16.033333,0.008112,,,,,,
16.05,0.016192,,,,,,
16.066667,0.031291,,,,,,
16.083333,0.048791,,,,,,
16.1,0.068311,,,,,,
16.116667,0.088332,,,,,,
16.133333,0.092772,,,,,,
16.15,0.081873,,,,,,
16.166667,0.060854,,,,,,
16.183333,0.030844,,,,,,
16.2,-0.003855,,,,,,
16.216667,-0.031353,,,,,,
16.233333,-0.050312,,,,,,
16.25,-0.05968,,,,,,
16.266667,-0.061349,,,,,,
16.283333,-0.056768,,,,,,
16.3,-0.049836,,,,,,
16.316667,-0.042083,,,,,,
16.333333,-0.034671,,,,,,
16.35,-0.027408,,,,,,
16.366667,-0.023716,,,,,,
16.383333,-0.019423,,,,,,
16.4,-0.014881,,,,,,
16.416667,-0.013047,,,,,,
16.433333,-0.012053,,,,,,
16.45,-0.00849,,,,,,
16.466667,-0.006306,,,,,,
16.483333,-0.006352,,,,,,
16.5,-0.004618,,,,,,
16.516667,-0.002904,,,,,,
16.533333,-0.002469,,,,,,
16.55,-0.002054,,,,,,
16.566667,-0.000379,,,,,,
16.583333,0.000566,,,,,,
16.6,0.000712,,,,,,
16.616667,-0.000386,,,,,,
16.633333,-0.001094,,,,,,
16.65,-0.002231,,,,,,
16.666667,-0.002729,,,,,,
16.683333,-0.002387,,,,,,
16.7,-0.000562,,,,,,
16.716667,0.001276,,,,,,
16.733333,0.002844,,,,,,
16.75,0.002743,,,,,,
16.766667,0.002181,,,,,,
16.783333,0.001379,,,,,,
16.8,0.000463,,,,,,
16.816667,-0.000453,,,,,,
16.833333,-0.000199,,,,,,
16.85,0.000915,,,,,,
16.866667,0.001239,,,,,,
16.883333,0.001433,,,,,,
16.9,0.002397,,,,,,
16.916667,0.002189,,,,,,
16.933333,0.001531,,,,,,
16.95,0.001322,,,,,,
16.966667,0.001524,,,,,,
16.983333,0.001405,,,,,,
17,0.001767,,,,,,
17.016667,0.001291,,,,,,
17.033333,0.002255,,,,,,
17.05,0.002238,,,,,,
17.066667,0.002132,,,,,,
17.083333,0.001936,,,,,,
17.1,0.00219,,,,,,
17.116667,0.001615,,,,,,
17.133333,0.002001,,,,,,
17.15,0.001607,,,,,,
17.166667,0.001752,,,,,,
17.183333,0.002208,,,,,,
17.2,0.001444,,,,,,
17.216667,0.001551,,,,,,
17.233333,0.001348,,,,,,
17.25,0.001355,,,,,,
17.266667,0.000522,,,,,,
17.283333,0.000509,,,,,,
17.3,0.000075,,,,,,
17.316667,0.000082,,,,,,
17.333333,-0.000792,,,,,,
17.35,-0.000825,,,,,,
17.366667,-0.001119,,,,,,
17.383333,-0.002213,,,,,,
17.4,-0.001777,,,,,,
17.416667,-0.001543,,,,,,
17.433333,-0.001249,,,,,,
17.45,-0.000535,,,,,,
17.466667,0.000519,,,,,,
17.483333,0.000283,,,,,,
17.5,0.000167,,,,,,
17.516667,-0.000293,,,,,,
17.533333,-0.000833,,,,,,
17.55,-0.001483,,,,,,
17.566667,-0.001692,,,,,,
17.583333,-0.001772,,,,,,
17.6,-0.002382,,,,,,
17.616667,-0.002577,,,,,,
17.633333,-0.002561,,,,,,
17.65,-0.001245,,,,,,
17.666667,-0.000229,,,,,,
17.683333,0.001177,,,,,,
17.7,0.002062,,,,,,
17.716667,0.002373,,,,,,
17.733333,0.000865,,,,,,
17.75,0.000586,,,,,,
17.766667,-0.000352,,,,,,
17.783333,-0.001301,,,,,,
17.8,-0.00174,,,,,,
17.816667,-0.001412,,,,,,
17.833333,-0.001455,,,,,,
17.85,-0.000218,,,,,,
17.866667,0.00087,,,,,,
17.883333,0.002057,,,,,,
17.9,0.002224,,,,,,
17.916667,0.002557,,,,,,
17.933333,0.00162,,,,,,
17.95,0.001023,,,,,,
17.966667,-0.000113,,,,,,
17.983333,0,,,,,,
18,-0.000017,,,,,,
18.016667,0.000411,,,,,,
18.033333,0.00081,,,,,,
18.05,0.001219,,,,,,
18.066667,0.000788,,,,,,
18.083333,0.000227,,,,,,
18.1,-0.000575,,,,,,
18.116667,-0.001392,,,,,,
18.133333,-0.000748,,,,,,
18.15,-0.000315,,,,,,
18.166667,-0.000631,,,,,,
18.183333,-0.000267,,,,,,
18.2,-0.000204,,,,,,
18.216667,-0.000857,,,,,,
18.233333,-0.001839,,,,,,
18.25,-0.001622,,,,,,
18.266667,-0.001654,,,,,,
18.283333,-0.001617,,,,,,
18.3,-0.00197,,,,,,
18.316667,-0.001848,,,,,,
18.333333,-0.000747,,,,,,
18.35,-0.001495,,,,,,
18.366667,-0.002064,,,,,,
18.383333,-0.002082,,,,,,
18.4,-0.002091,,,,,,
18.416667,-0.003465,,,,,,
18.433333,-0.002398,,,,,,
18.45,-0.002292,,,,,,
18.466667,-0.002326,,,,,,
18.483333,-0.002209,,,,,,
18.5,-0.001199,,,,,,
18.516667,-0.000509,,,,,,
18.533333,0.001231,,,,,,
18.55,0.006911,,,,,,
18.566667,0.021311,,,,,,
18.583333,0.038681,,,,,,
18.6,0.059871,,,,,,
18.616667,0.082652,,,,,,
18.633333,0.095884,,,,,,
18.65,0.090765,,,,,,
18.666667,0.075047,,,,,,
18.683333,0.049128,,,,,,
18.7,0.015175,,,,,,
18.716667,-0.015783,,,,,,
18.733333,-0.037671,,,,,,
18.75,-0.049938,,,,,,
18.766667,-0.053106,,,,,,
18.783333,-0.048314,,,,,,
18.8,-0.040482,,,,,,
18.816667,-0.030025,,,,,,
18.833333,-0.021167,,,,,,
18.85,-0.012789,,,,,,
18.866667,-0.007372,,,,,,
18.883333,-0.003394,,,,,,
18.9,-0.000997,,,,,,
18.916667,-0.000326,,,,,,
18.933333,-0.000885,,,,,,
18.95,-0.000614,,,,,,
18.966667,0.000068,,,,,,
18.983333,0.000629,,,,,,
19,-0.000087,,,,,,
19.016667,0.00006,,,,,,
19.033333,0.000406,,,,,,
19.05,0.000473,,,,,,
19.066667,-0.000311,,,,,,
19.083333,0.000196,,,,,,
19.1,0.000378,,,,,,
19.116667,0.000453,,,,,,
19.133333,0.000248,,,,,,
19.15,0.000282,,,,,,
19.166667,0.000047,,,,,,
19.183333,0.000142,,,,,,
19.2,0.000257,,,,,,
19.216667,0.000219,,,,,,
19.233333,0.000561,,,,,,
19.25,0.000433,,,,,,
19.266667,0.000815,,,,,,
19.283333,-0.000733,,,,,,
19.3,0.000216,,,,,,
19.316667,0.0012,,,,,,
19.333333,0.001665,,,,,,
19.35,0.001599,,,,,,
19.366667,0.003054,,,,,,
19.383333,0.003058,,,,,,
19.4,0.003174,,,,,,
19.416667,0.003699,,,,,,
19.433333,0.004123,,,,,,
19.45,0.003438,,,,,,
19.466667,0.002683,,,,,,
19.483333,0.001937,,,,,,
19.5,0.001573,,,,,,
19.516667,0.000809,,,,,,
19.533333,0.001644,,,,,,
19.55,0.00241,,,,,,
19.566667,0.002905,,,,,,
19.583333,0.002801,,,,,,
19.6,0.003197,,,,,,
19.616667,0.003342,,,,,,
19.633333,0.002677,,,,,,
19.65,0.001002,,,,,,
19.666667,0.000467,,,,,,
19.683333,-0.000888,,,,,,
19.7,-0.002692,,,,,,
19.716667,-0.0028,,,,,,
19.733333,-0.001598,,,,,,
19.75,-0.000935,,,,,,
19.766667,0.000007,,,,,,
19.783333,0.001139,,,,,,
19.8,0.000432,,,,,,
19.816667,0.000389,,,,,,
19.833333,0.001856,,,,,,
19.85,0.002693,,,,,,
19.866667,0.00221,,,,,,
19.883333,0.002506,,,,,,
19.9,0.002534,,,,,,
19.916667,0.001193,,,,,,
19.933333,0.000382,,,,,,
19.95,0.000041,,,,,,
19.966667,0.00045,,,,,,
19.983333,0.000459,,,,,,
20,0.000898,,,,,,
20.016667,0.001506,,,,,,
20.033333,0.002323,,,,,,
20.05,0.002541,,,,,,
20.066667,0.002858,,,,,,
20.083333,0.002486,,,,,,
20.1,0.001853,,,,,,
20.116667,0.002715,,,,,,
20.133333,0.003266,,,,,,
20.15,0.003567,,,,,,
20.166667,0.003678,,,,,,
20.183333,0.00506,,,,,,
20.2,0.005531,,,,,,
20.216667,0.005149,,,,,,
20.233333,0.003208,,,,,,
20.25,0.000526,,,,,,
20.266667,-0.003375,,,,,,
20.283333,-0.006797,,,,,,
20.3,-0.010049,,,,,,
20.316667,-0.011441,,,,,,
20.333333,-0.011223,,,,,,
20.35,-0.010286,,,,,,
20.366667,-0.009768,,,,,,
20.383333,-0.00754,,,,,,
20.4,-0.005763,,,,,,
20.416667,-0.00445,,,,,,
20.433333,-0.003097,,,,,,
20.45,-0.002364,,,,,,
20.466667,-0.002191,,,,,,
20.483333,-0.000878,,,,,,
20.5,0.000945,,,,,,
20.516667,0.000373,,,,,,
20.533333,-0.000279,,,,,,
20.55,-0.001021,,,,,,
20.566667,-0.002203,,,,,,
20.583333,-0.003895,,,,,,
20.6,-0.003527,,,,,,
20.616667,-0.001812,,,,,,
20.633333,-0.000338,,,,,,
20.65,0.000517,,,,,,
20.666667,0.001151,,,,,,
20.683333,0.001126,,,,,,
20.7,0.00099,,,,,,
20.716667,0.000783,,,,,,
20.733333,-0.000084,,,,,,
20.75,-0.000101,,,,,,
20.766667,0.000042,,,,,,
20.783333,0.000285,,,,,,
20.8,0.000098,,,,,,
20.816667,0.000721,,,,,,
20.833333,0.000644,,,,,,
20.85,0.001077,,,,,,
20.866667,0.00038,,,,,,
20.883333,0.000283,,,,,,
20.9,0.000406,,,,,,
20.916667,0.000991,,,,,,
20.933333,0.001235,,,,,,
20.95,0.00082,,,,,,
20.966667,0.000835,,,,,,
20.983333,0.000469,,,,,,
21,-0.000376,,,,,,
21.016667,-0.000528,,,,,,
21.033333,-0.000111,,,,,,
21.05,0.005157,,,,,,
21.066667,0.018014,,,,,,
21.083333,0.034862,,,,,,
21.1,0.054399,,,,,,
21.116667,0.07623,,,,,,
21.133333,0.087911,,,,,,
21.15,0.083802,,,,,,
21.166667,0.069144,,,,,,
21.183333,0.044975,,,,,,
21.2,0.013706,,,,,,
21.216667,-0.015778,,,,,,
21.233333,-0.036223,,,,,,
21.25,-0.048507,,,,,,
21.266667,-0.051752,,,,,,
21.283333,-0.048956,,,,,,
21.3,-0.04066,,,,,,
21.316667,-0.031239,,,,,,
21.333333,-0.023118,,,,,,
21.35,-0.017997,,,,,,
21.366667,-0.013196,,,,,,
21.383333,-0.010095,,,,,,
21.4,-0.008594,,,,,,
21.416667,-0.007326,,,,,,
21.433333,-0.004349,,,,,,
21.45,-0.002102,,,,,,
21.466667,-0.001094,,,,,,
21.483333,0.000423,,,,,,
21.5,0.00079,,,,,,
21.516667,0.001115,,,,,,
21.533333,0.001459,,,,,,
21.55,0.001094,,,,,,
21.566667,-0.000012,,,,,,
21.583333,0.000063,,,,,,
21.6,-0.001053,,,,,,
21.616667,-0.001,,,,,,
21.633333,0.000043,,,,,,
21.65,-0.000185,,,,,,
21.666667,-0.000182,,,,,,
21.683333,0.00022,,,,,,
21.7,-0.000727,,,,,,
21.716667,-0.001192,,,,,,
21.733333,-0.000182,,,,,,
21.75,0.000548,,,,,,
21.766667,-0.000442,,,,,,
21.783333,0.000428,,,,,,
21.8,0.000508,,,,,,
21.816667,0.000425,,,,,,
21.833333,0.000262,,,,,,
21.85,0.001488,,,,,,
21.866667,0.000695,,,,,,
21.883333,-0.000229,,,,,,
21.9,-0.000362,,,,,,
21.916667,-0.000466,,,,,,
21.933333,-0.000497,,,,,,
21.95,0.000421,,,,,,
21.966667,0.00095,,,,,,
21.983333,0.001068,,,,,,
22,0.001677,,,,,,
22.016667,0.001916,,,,,,
22.033333,0.002249,,,,,,
22.05,0.003933,,,,,,
22.066667,0.005066,,,,,,
22.083333,0.00525,,,,,,
22.1,0.003923,,,,,,
22.116667,0.001588,,,,,,
22.133333,-0.001587,,,,,,
22.15,-0.003233,,,,,,
22.166667,-0.003868,,,,,,
22.183333,-0.003633,,,,,,
22.2,-0.003478,,,,,,
22.216667,-0.002944,,,,,,
22.233333,-0.001859,,,,,,
22.25,-0.001754,,,,,,
22.266667,-0.000949,,,,,,
22.283333,0.000146,,,,,,
22.3,0.00089,,,,,,
22.316667,0.000925,,,,,,
22.333333,0.000071,,,,,,
22.35,-0.000574,,,,,,
22.366667,-0.000229,,,,,,
22.383333,-0.000014,,,,,,
22.4,-0.000659,,,,,,
22.416667,-0.000264,,,,,,
22.433333,-0.000868,,,,,,
22.45,-0.002072,,,,,,
22.466667,-0.001967,,,,,,
22.483333,-0.001571,,,,,,
22.5,0.000065,,,,,,
22.516667,0.001352,,,,,,
22.533333,0.002749,,,,,,
22.55,0.002386,,,,,,
22.566667,0.001774,,,,,,
22.583333,0.000391,,,,,,
22.6,-0.001112,,,,,,
22.616667,-0.002043,,,,,,
22.633333,-0.001853,,,,,,
22.65,-0.000203,,,,,,
22.666667,0.000516,,,,,,
22.683333,0.001656,,,,,,
22.7,0.002065,,,,,,
22.716667,0.001477,,,,,,
22.733333,0.00047,,,,,,
22.75,-0.000227,,,,,,
22.766667,-0.000025,,,,,,
22.783333,-0.000192,,,,,,
22.8,0.00011,,,,,,
22.816667,-0.000264,,,,,,
22.833333,0.000822,,,,,,
22.85,0.000257,,,,,,
22.866667,0.000203,,,,,,
22.883333,-0.001161,,,,,,
22.9,-0.001035,,,,,,
22.916667,-0.001316,,,,,,
22.933333,-0.000576,,,,,,
22.95,-0.000467,,,,,,
22.966667,0.000873,,,,,,
22.983333,0.000962,,,,,,
23,0.000131,,,,,,
23.016667,-0.000925,,,,,,
23.033333,-0.000832,,,,,,
23.05,-0.001208,,,,,,
23.066667,-0.001595,,,,,,
23.083333,-0.000421,,,,,,
23.1,0.000892,,,,,,
23.116667,0.00068,,,,,,
23.133333,0.000808,,,,,,
23.15,0.001047,,,,,,
23.166667,-0.000145,,,,,,
23.183333,-0.000856,,,,,,
23.2,-0.001048,,,,,,
23.216667,-0.000975,,,,,,
23.233333,-0.000431,,,,,,
23.25,0.001103,,,,,,
23.266667,0.002157,,,,,,
23.283333,0.002171,,,,,,
23.3,0.001905,,,,,,
23.316667,0.001625,,,,,,
23.333333,0.000805,,,,,,
23.35,-0.000085,,,,,,
23.366667,0.000735,,,,,,
23.383333,0.000775,,,,,,
23.4,0.000626,,,,,,
23.416667,0.000511,,,,,,
23.433333,0.000858,,,,,,
23.45,0.000474,,,,,,
23.466667,0.001341,,,,,,
23.483333,0.002247,,,,,,
23.5,0.002974,,,,,,
23.516667,0.003835,,,,,,
23.533333,0.004147,,,,,,
23.55,0.008059,,,,,,
23.566667,0.017941,,,,,,
23.583333,0.032944,,,,,,
23.6,0.051026,,,,,,
23.616667,0.073189,,,,,,
23.633333,0.086132,,,,,,
23.65,0.082854,,,,,,
23.666667,0.068296,,,,,,
23.683333,0.044878,,,,,,
23.7,0.01091,,,,,,
23.716667,-0.02019,,,,,,
23.733333,-0.040756,,,,,,
23.75,-0.053813,,,,,,
23.766667,-0.058479,,,,,,
23.783333,-0.054596,,,,,,
23.8,-0.046222,,,,,,
23.816667,-0.036595,,,,,,
23.833333,-0.02755,,,,,,
23.85,-0.021795,,,,,,
23.866667,-0.01831,,,,,,
23.883333,-0.019765,,,,,,
23.9,-0.02109,,,,,,
23.916667,-0.022818,,,,,,
23.933333,-0.02186,,,,,,
23.95,-0.018831,,,,,,
23.966667,-0.011543,,,,,,
23.983333,-0.005845,,,,,,
24,-0.000626,,,,,,
24.016667,0.002428,,,,,,
24.033333,0.00345,,,,,,
24.05,0.002831,,,,,,
24.066667,0.001373,,,,,,
24.083333,0.000134,,,,,,
24.1,-0.000304,,,,,,
24.116667,-0.000914,,,,,,
24.133333,-0.000475,,,,,,
24.15,-0.000166,,,,,,
24.166667,-0.000018,,,,,,
24.183333,-0.000359,,,,,,
24.2,-0.00079,,,,,,
24.216667,-0.001681,,,,,,
24.233333,-0.000925,,,,,,
24.25,0.000091,,,,,,
24.266667,0.000067,,,,,,
24.283333,0.000352,,,,,,
24.3,0.001068,,,,,,
24.316667,0.00125,,,,,,
24.333333,0.000941,,,,,,
24.35,0.001312,,,,,,
24.366667,0.001002,,,,,,
24.383333,-0.001027,,,,,,
24.4,-0.001807,,,,,,
24.416667,-0.000651,,,,,,
24.433333,0.001067,,,,,,
24.45,0.003074,,,,,,
24.466667,0.005561,,,,,,
24.483333,0.005499,,,,,,
24.5,0.004846,,,,,,
24.516667,0.003207,,,,,,
24.533333,0.001259,,,,,,
24.55,-0.00095,,,,,,
24.566667,-0.001279,,,,,,
24.583333,-0.002037,,,,,,
24.6,-0.002406,,,,,,
24.616667,-0.002452,,,,,,
24.633333,-0.002438,,,,,,
24.65,-0.001735,,,,,,
24.666667,-0.001082,,,,,,
24.683333,-0.000059,,,,,,
24.7,0.001724,,,,,,
24.716667,0.003351,,,,,,
24.733333,0.003724,,,,,,
24.75,0.003988,,,,,,
24.766667,0.002841,,,,,,
24.783333,0.001905,,,,,,
24.8,0.000659,,,,,,
24.816667,-0.000153,,,,,,
24.833333,-0.000519,,,,,,
24.85,0.000384,,,,,,
24.866667,0.000457,,,,,,
24.883333,0.00107,,,,,,
24.9,-0.000076,,,,,,
24.916667,-0.000275,,,,,,
24.933333,-0.001243,,,,,,
24.95,-0.00278,,,,,,
24.966667,-0.003568,,,,,,
24.983333,-0.003135,,,,,,
25,-0.004903,,,,,,
25.016667,-0.003818,,,,,,
25.033333,-0.000594,,,,,,
25.05,0.001911,,,,,,
25.066667,0.004675,,,,,,
25.083333,0.007159,,,,,,
25.1,0.007443,,,,,,
25.116667,0.006947,,,,,,
25.133333,0.005788,,,,,,
25.15,0.003369,,,,,,
25.166667,0.00156,,,,,,
25.183333,-0.000098,,,,,,
25.2,-0.001027,,,,,,
25.216667,-0.000057,,,,,,
25.233333,0.001102,,,,,,
25.25,0.002161,,,,,,
25.266667,0.00378,,,,,,
25.283333,0.003459,,,,,,
25.3,0.001578,,,,,,
25.316667,0.000868,,,,,,
25.333333,0.000565,,,,,,
25.35,0.000943,,,,,,
25.366667,0.00064,,,,,,
25.383333,0.001078,,,,,,
25.4,0.000925,,,,,,
25.416667,0.000531,,,,,,
25.433333,-0.001301,,,,,,
25.45,-0.000852,,,,,,
25.466667,-0.001104,,,,,,
25.483333,-0.000745,,,,,,
25.5,-0.000637,,,,,,
25.516667,-0.0001,,,,,,
25.533333,-0.000129,,,,,,
25.55,0.000182,,,,,,
25.566667,-0.000567,,,,,,
25.583333,-0.000555,,,,,,
25.6,0.000336,,,,,,
25.616667,-0.0011,,,,,,
25.633333,-0.001767,,,,,,
25.65,-0.001655,,,,,,
25.666667,-0.002362,,,,,,
25.683333,-0.00386,,,,,,
25.7,-0.002788,,,,,,
25.716667,-0.002462,,,,,,
25.733333,-0.001938,,,,,,
25.75,-0.000404,,,,,,
25.766667,0.00035,,,,,,
25.783333,0.000444,,,,,,
25.8,0.001248,,,,,,
25.816667,0.001876,,,,,,
25.833333,0.001053,,,,,,
25.85,0.00077,,,,,,
25.866667,0.000836,,,,,,
25.883333,-0.000127,,,,,,
25.9,-0.000501,,,,,,
25.916667,-0.000049,,,,,,
25.933333,0.000562,,,,,,
25.95,0.000282,,,,,,
25.966667,0.000533,,,,,,
25.983333,0.000653,,,,,,
26,0.000173,,,,,,
26.016667,-0.00022,,,,,,
26.033333,0.000184,,,,,,
26.05,0.003479,,,,,,
26.066667,0.014984,,,,,,
26.083333,0.031479,,,,,,
26.1,0.051084,,,,,,
26.116667,0.071986,,,,,,
26.133333,0.087716,,,,,,
26.15,0.085826,,,,,,
26.166667,0.071546,,,,,,
26.183333,0.048576,,,,,,
26.2,0.018457,,,,,,
26.216667,-0.012476,,,,,,
26.233333,-0.03444,,,,,,
26.25,-0.048444,,,,,,
26.266667,-0.054128,,,,,,
26.283333,-0.053491,,,,,,
26.3,-0.046745,,,,,,
26.316667,-0.038781,,,,,,
26.333333,-0.029478,,,,,,
26.35,-0.021465,,,,,,
26.366667,-0.014172,,,,,,
26.383333,-0.010149,,,,,,
26.4,-0.007536,,,,,,
26.416667,-0.005375,,,,,,
26.433333,-0.004335,,,,,,
26.45,-0.003024,,,,,,
26.466667,-0.001864,,,,,,
26.483333,-0.001063,,,,,,
26.5,-0.001223,,,,,,
26.516667,-0.001173,,,,,,
26.533333,-0.001605,,,,,,
26.55,-0.001376,,,,,,
26.566667,-0.000637,,,,,,
26.583333,-0.000228,,,,,,
26.6,0.00072,,,,,,
26.616667,0.001661,,,,,,
26.633333,0.001133,,,,,,
26.65,0.001126,,,,,,
26.666667,0.002298,,,,,,
26.683333,0.001201,,,,,,
26.7,-0.000036,,,,,,
26.716667,0.000256,,,,,,
26.733333,0.000243,,,,,,
26.75,-0.00085,,,,,,
26.766667,-0.000543,,,,,,
26.783333,-0.000146,,,,,,
26.8,0.000431,,,,,,
26.816667,0.001131,,,,,,
26.833333,0.001711,,,,,,
26.85,0.001611,,,,,,
26.866667,0.00067,,,,,,
26.883333,-0.00063,,,,,,
26.9,-0.00128,,,,,,
26.916667,-0.000688,,,,,,
26.933333,-0.000212,,,,,,
26.95,-0.000375,,,,,,
26.966667,0.000402,,,,,,
26.983333,-0.000602,,,,,,
27,-0.001685,,,,,,
27.016667,-0.001717,,,,,,
27.033333,-0.00123,,,,,,
27.05,-0.000383,,,,,,
27.066667,0.001094,,,,,,
27.083333,0.001731,,,,,,
27.1,0.001788,,,,,,
27.116667,0.001603,,,,,,
27.133333,0.000917,,,,,,
27.15,0.001211,,,,,,
27.166667,0.001525,,,,,,
27.183333,0.001769,,,,,,
27.2,0.002253,,,,,,
27.216667,0.002435,,,,,,
27.233333,0.001382,,,,,,
27.25,0.000128,,,,,,
27.266667,-0.000305,,,,,,
27.283333,-0.000478,,,,,,
27.3,-0.001571,,,,,,
27.316667,-0.001583,,,,,,
27.333333,-0.000223,,,,,,
27.35,0.000756,,,,,,
27.366667,0.000896,,,,,,
27.383333,0.000905,,,,,,
27.4,0.001265,,,,,,
27.416667,0.000906,,,,,,
27.433333,0.000028,,,,,,
27.45,-0.00007,,,,,,
27.466667,0.001172,,,,,,
27.483333,0.001804,,,,,,
27.5,0.001516,,,,,,
27.516667,0.001429,,,,,,
27.533333,0.000193,,,,,,
27.55,-0.000784,,,,,,
27.566667,-0.00069,,,,,,
27.583333,-0.000856,,,,,,
27.6,-0.000713,,,,,,
27.616667,0.000981,,,,,,
27.633333,0.001276,,,,,,
27.65,0.00044,,,,,,
27.666667,-0.000326,,,,,,
27.683333,-0.000702,,,,,,
27.7,-0.000887,,,,,,
27.716667,-0.001053,,,,,,
27.733333,-0.00173,,,,,,
27.75,-0.001316,,,,,,
27.766667,-0.000913,,,,,,
27.783333,-0.000969,,,,,,
27.8,-0.000105,,,,,,
27.816667,0.001298,,,,,,
27.833333,0.00223,,,,,,
27.85,0.003172,,,,,,
27.866667,0.003155,,,,,,
27.883333,0.003027,,,,,,
27.9,0.002029,,,,,,
27.916667,0.00142,,,,,,
27.933333,0.00026,,,,,,
27.95,-0.00014,,,,,,
27.966667,-0.001721,,,,,,
27.983333,-0.003431,,,,,,
28,-0.005771,,,,,,
28.016667,-0.006834,,,,,,
28.033333,-0.007178,,,,,,
28.05,-0.006333,,,,,,
28.066667,-0.004927,,,,,,
28.083333,-0.001972,,,,,,
28.1,-0.000636,,,,,,
28.116667,0.000867,,,,,,
28.133333,0.00157,,,,,,
28.15,0.003062,,,,,,
28.166667,0.003014,,,,,,
28.183333,0.002556,,,,,,
28.2,0.002078,,,,,,
28.216667,0.002389,,,,,,
28.233333,0.001399,,,,,,
28.25,0.000969,,,,,,
28.266667,0.001299,,,,,,
28.283333,0.000719,,,,,,
28.3,0.001259,,,,,,
28.316667,0.001678,,,,,,
28.333333,0.001136,,,,,,
28.35,0.000944,,,,,,
28.366667,0.001012,,,,,,
28.383333,-0.00108,,,,,,
28.4,-0.001852,,,,,,
28.416667,-0.002925,,,,,,
28.433333,-0.003149,,,,,,
28.45,-0.002413,,,,,,
