DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
6.733333,-0.005943,,,,,,
6.75,-0.005818,,,,,,
6.766667,-0.004283,,,,,,
6.783333,-0.001599,,,,,,
6.8,-0.000674,,,,,,
6.816667,0.001486,,,,,,
6.833333,0.002247,,,,,,
6.85,0.002077,,,,,,
6.866667,0.002108,,,,,,
6.883333,0.003578,,,,,,
6.9,0.00391,,,,,,
6.916667,0.004526,,,,,,
6.933333,0.005113,,,,,,
6.95,0.00489,,,,,,
6.966667,0.002926,,,,,,
6.983333,0.001393,,,,,,
7,0.000583,,,,,,
7.016667,0.000136,,,,,,
7.033333,-0.001361,,,,,,
7.05,-0.001908,,,,,,
7.066667,-0.001285,,,,,,
7.083333,0.000098,,,,,,
7.1,-0.000159,,,,,,
7.116667,0.000505,,,,,,
7.133333,0.0016,,,,,,
7.15,0.002985,,,,,,
7.166667,0.00322,,,,,,
7.183333,0.003725,,,,,,
7.2,0.004297,,,,,,
7.216667,0.005108,,,,,,
7.233333,0.003028,,,,,,
7.25,0.001219,,,,,,
7.266667,0.000599,,,,,,
7.283333,0.00047,,,,,,
7.3,0.000117,,,,,,
7.316667,0.002213,,,,,,
7.333333,0.002258,,,,,,
7.35,0.001103,,,,,,
7.366667,-0.000181,,,,,,
7.383333,-0.000626,,,,,,
7.4,-0.00237,,,,,,
7.416667,0.00127,,,,,,
7.433333,0.00898,,,,,,
7.45,0.015141,,,,,,
7.466667,0.016611,,,,,,
7.483333,0.014361,,,,,,
7.5,0.010318,,,,,,
7.516667,0.00257,,,,,,
7.533333,-0.004458,,,,,,
7.55,-0.007726,,,,,,
7.566667,-0.008024,,,,,,
7.583333,-0.007322,,,,,,
7.6,-0.005799,,,,,,
7.616667,-0.004693,,,,,,
7.633333,-0.004818,,,,,,
7.65,-0.004302,,,,,,
7.666667,-0.004297,,,,,,
7.683333,-0.004071,,,,,,
7.7,-0.00567,,,,,,
7.716667,-0.003291,,,,,,
7.733333,-0.001502,,,,,,
7.75,0.001437,,,,,,
7.766667,0.002626,,,,,,
7.783333,0.004324,,,,,,
7.8,0.002872,,,,,,
7.816667,0.001048,,,,,,
7.833333,-0.000775,,,,,,
7.85,-0.001489,,,,,,
7.866667,-0.001733,,,,,,
7.883333,-0.001546,,,,,,
7.9,-0.001029,,,,,,
7.916667,-0.000382,,,,,,
7.933333,0.000326,,,,,,
7.95,0.001593,,,,,,
7.966667,0.00282,,,,,,
7.983333,0.002678,,,,,,
8,0.002328,,,,,,
8.016667,0.00345,,,,,,
8.033333,0.004782,,,,,,
8.05,0.004764,,,,,,
8.066667,0.003806,,,,,,
8.083333,0.002158,,,,,,
8.1,0.001043,,,,,,
8.116667,-0.00025,,,,,,
8.133333,-0.000463,,,,,,
8.15,0.001304,,,,,,
8.166667,0.001231,,,,,,
8.183333,-0.000312,,,,,,
8.2,-0.001673,,,,,,
8.216667,-0.003184,,,,,,
8.233333,-0.003844,,,,,,
8.25,-0.002624,,,,,,
8.266667,-0.002624,,,,,,
8.283333,-0.002505,,,,,,
8.3,-0.001204,,,,,,
8.316667,-0.000432,,,,,,
8.333333,0.00089,,,,,,
8.35,0.002092,,,,,,
8.366667,0.003113,,,,,,
8.383333,0.002625,,,,,,
8.4,0.000918,,,,,,
8.416667,0.000092,,,,,,
8.433333,0.000366,,,,,,
8.45,0.00055,,,,,,
8.466667,0.000984,,,,,,
8.483333,0.003329,,,,,,
8.5,0.004254,,,,,,
8.516667,0.004749,,,,,,
8.533333,0.004465,,,,,,
8.55,0.007921,,,,,,
8.566667,0.014866,,,,,,
8.583333,0.021812,,,,,,
8.6,0.029978,,,,,,
8.616667,0.038294,,,,,,
8.633333,0.039501,,,,,,
8.65,0.031427,,,,,,
8.666667,0.021593,,,,,,
8.683333,0.009239,,,,,,
8.7,-0.004235,,,,,,
8.716667,-0.014159,,,,,,
8.733333,-0.017183,,,,,,
8.75,-0.016817,,,,,,
8.766667,-0.014741,,,,,,
8.783333,-0.011156,,,,,,
8.8,-0.006991,,,,,,
8.816667,-0.005087,,,,,,
8.833333,-0.003242,,,,,,
8.85,-0.002328,,,,,,
8.866667,-0.001324,,,,,,
8.883333,-0.001,,,,,,
8.9,-0.000207,,,,,,
8.916667,0.000045,,,,,,
8.933333,0.001467,,,,,,
8.95,0.001638,,,,,,
8.966667,0.00268,,,,,,
8.983333,0.003931,,,,,,
9,0.003005,,,,,,
9.016667,0.000676,,,,,,
9.033333,0.000306,,,,,,
9.05,-0.001413,,,,,,
9.066667,-0.002993,,,,,,
9.083333,-0.001542,,,,,,
9.1,0.002355,,,,,,
9.116667,0.004496,,,,,,
9.133333,0.006427,,,,,,
9.15,0.006467,,,,,,
9.166667,0.004648,,,,,,
9.183333,0.001709,,,,,,
9.2,-0.000497,,,,,,
9.216667,-0.0017,,,,,,
9.233333,-0.001592,,,,,,
9.25,-0.002974,,,,,,
9.266667,-0.004547,,,,,,
9.283333,-0.004019,,,,,,
9.3,-0.004156,,,,,,
9.316667,-0.004845,,,,,,
9.333333,-0.004164,,,,,,
9.35,-0.002043,,,,,,
9.366667,0.000268,,,,,,
9.383333,0.001809,,,,,,
9.4,0.003827,,,,,,
9.416667,0.005302,,,,,,
9.433333,0.004607,,,,,,
9.45,0.003212,,,,,,
9.466667,0.000908,,,,,,
9.483333,-0.001027,,,,,,
9.5,-0.003655,,,,,,
9.516667,-0.004786,,,,,,
9.533333,-0.007027,,,,,,
9.55,-0.007498,,,,,,
9.566667,-0.008619,,,,,,
9.583333,-0.007629,,,,,,
9.6,-0.005522,,,,,,
9.616667,-0.003257,,,,,,
9.633333,-0.000261,,,,,,
9.65,0.002864,,,,,,
9.666667,0.00425,,,,,,
9.683333,0.004095,,,,,,
9.7,0.003002,,,,,,
9.716667,0.001121,,,,,,
9.733333,0.00087,,,,,,
9.75,0.000879,,,,,,
9.766667,0.000948,,,,,,
9.783333,0.002457,,,,,,
9.8,0.00398,,,,,,
9.816667,0.003938,,,,,,
9.833333,0.004136,,,,,,
9.85,0.003383,,,,,,
9.866667,0.001541,,,,,,
9.883333,-0.000631,,,,,,
9.9,-0.002708,,,,,,
9.916667,-0.004029,,,,,,
9.933333,-0.0041,,,,,,
9.95,-0.003821,,,,,,
9.966667,-0.001772,,,,,,
9.983333,0.003587,,,,,,
10,0.007033,,,,,,
10.016667,0.008305,,,,,,
10.033333,0.008858,,,,,,
10.05,0.00871,,,,,,
10.066667,0.005343,,,,,,
10.083333,0.002915,,,,,,
10.1,0.001404,,,,,,
10.116667,0.000718,,,,,,
10.133333,-0.001497,,,,,,
10.15,-0.003923,,,,,,
10.166667,-0.005729,,,,,,
10.183333,-0.005164,,,,,,
10.2,-0.004536,,,,,,
10.216667,-0.004043,,,,,,
10.233333,-0.003351,,,,,,
10.25,-0.001619,,,,,,
10.266667,-0.000527,,,,,,
10.283333,0.000056,,,,,,
10.3,0.000701,,,,,,
10.316667,0.001631,,,,,,
10.333333,0.00029,,,,,,
10.35,-0.000851,,,,,,
10.366667,0.000858,,,,,,
10.383333,0.002117,,,,,,
10.4,0.00404,,,,,,
10.416667,0.006016,,,,,,
10.433333,0.005302,,,,,,
10.45,0.001549,,,,,,
10.466667,0.001335,,,,,,
10.483333,0.000291,,,,,,
10.5,-0.000771,,,,,,
10.516667,-0.000331,,,,,,
10.533333,0.001379,,,,,,
10.55,0.00025,,,,,,
10.566667,-0.00127,,,,,,
10.583333,-0.00143,,,,,,
10.6,-0.00102,,,,,,
10.616667,-0.00239,,,,,,
10.633333,-0.00249,,,,,,
10.65,-0.00154,,,,,,
10.666667,-0.00125,,,,,,
10.683333,-0.00151,,,,,,
10.7,-0.001312,,,,,,
10.716667,-0.001065,,,,,,
10.733333,-0.001188,,,,,,
10.75,-0.000451,,,,,,
10.766667,0.000226,,,,,,
10.783333,0.001733,,,,,,
10.8,0.001957,,,,,,
10.816667,0.00123,,,,,,
10.833333,0.000842,,,,,,
10.85,-0.000285,,,,,,
10.866667,-0.001783,,,,,,
10.883333,-0.002701,,,,,,
10.9,-0.002791,,,,,,
10.916667,-0.003815,,,,,,
10.933333,-0.002768,,,,,,
10.95,-0.001552,,,,,,
10.966667,-0.000496,,,,,,
10.983333,-0.000039,,,,,,
11,-0.000665,,,,,,
11.016667,-0.002375,,,,,,
11.033333,-0.002134,,,,,,
11.05,-0.000283,,,,,,
11.066667,0.005668,,,,,,
11.083333,0.014749,,,,,,
11.1,0.024247,,,,,,
11.116667,0.032504,,,,,,
11.133333,0.03477,,,,,,
11.15,0.028667,,,,,,
11.166667,0.018013,,,,,,
11.183333,0.0053,,,,,,
11.2,-0.008385,,,,,,
11.216667,-0.017731,,,,,,
11.233333,-0.021918,,,,,,
11.25,-0.022834,,,,,,
11.266667,-0.021061,,,,,,
11.283333,-0.018207,,,,,,
11.3,-0.014085,,,,,,
11.316667,-0.011053,,,,,,
11.333333,-0.008751,,,,,,
11.35,-0.006319,,,,,,
11.366667,-0.005987,,,,,,
11.383333,-0.006905,,,,,,
11.4,-0.007623,,,,,,
11.416667,-0.008782,,,,,,
11.433333,-0.00936,,,,,,
11.45,-0.008709,,,,,,
11.466667,-0.006767,,,,,,
11.483333,-0.004835,,,,,,
11.5,-0.002833,,,,,,
11.516667,-0.001991,,,,,,
11.533333,-0.000718,,,,,,
11.55,-0.001136,,,,,,
11.566667,-0.000573,,,,,,
11.583333,0.0002,,,,,,
11.6,-0.000407,,,,,,
11.616667,-0.000872,,,,,,
11.633333,-0.000367,,,,,,
11.65,-0.000652,,,,,,
11.666667,-0.000977,,,,,,
11.683333,0.000548,,,,,,
11.7,0.001554,,,,,,
11.716667,0.003013,,,,,,
11.733333,0.004192,,,,,,
11.75,0.00355,,,,,,
11.766667,0.001799,,,,,,
11.783333,0.000608,,,,,,
11.8,-0.000852,,,,,,
11.816667,-0.002178,,,,,,
11.833333,-0.002014,,,,,,
11.85,-0.002211,,,,,,
11.866667,-0.002697,,,,,,
11.883333,-0.003753,,,,,,
11.9,-0.004837,,,,,,
11.916667,-0.004946,,,,,,
11.933333,-0.003695,,,,,,
11.95,-0.002944,,,,,,
11.966667,-0.002413,,,,,,
11.983333,-0.001412,,,,,,
12,-0.000166,,,,,,
12.016667,0.004537,,,,,,
12.033333,0.010401,,,,,,
12.05,0.016025,,,,,,
12.066667,0.023258,,,,,,
12.083333,0.027452,,,,,,
12.1,0.024871,,,,,,
12.116667,0.018957,,,,,,
12.133333,0.011854,,,,,,
12.15,0.00235,,,,,,
12.166667,-0.004684,,,,,,
12.183333,-0.009227,,,,,,
12.2,-0.010723,,,,,,
12.216667,-0.011231,,,,,,
12.233333,-0.011159,,,,,,
12.25,-0.010077,,,,,,
12.266667,-0.009405,,,,,,
12.283333,-0.008753,,,,,,
12.3,-0.007718,,,,,,
12.316667,-0.006204,,,,,,
12.333333,-0.006119,,,,,,
12.35,-0.004025,,,,,,
12.366667,-0.00392,,,,,,
12.383333,-0.004056,,,,,,
12.4,-0.003139,,,,,,
12.416667,-0.001925,,,,,,
12.433333,-0.003141,,,,,,
12.45,-0.002107,,,,,,
12.466667,-0.000123,,,,,,
12.483333,-0.000569,,,,,,
12.5,-0.001752,,,,,,
12.516667,-0.002086,,,,,,
12.533333,-0.001621,,,,,,
12.55,-0.001445,,,,,,
12.566667,-0.000179,,,,,,
12.583333,0.002386,,,,,,
12.6,0.005036,,,,,,
12.616667,0.005727,,,,,,
12.633333,0.004448,,,,,,
12.65,0.002829,,,,,,
12.666667,0.00118,,,,,,
12.683333,-0.000209,,,,,,
12.7,-0.001713,,,,,,
12.716667,-0.000236,,,,,,
12.733333,0.000112,,,,,,
12.75,-0.000111,,,,,,
12.766667,-0.001013,,,,,,
12.783333,-0.001236,,,,,,
12.8,-0.003253,,,,,,
12.816667,-0.003578,,,,,,
12.833333,-0.003773,,,,,,
12.85,-0.004369,,,,,,
12.866667,-0.005324,,,,,,
12.883333,-0.004889,,,,,,
12.9,-0.003588,,,,,,
12.916667,-0.002862,,,,,,
12.933333,-0.000777,,,,,,
12.95,0.001449,,,,,,
12.966667,0.002264,,,,,,
12.983333,0.00256,,,,,,
13,0.002534,,,,,,
13.016667,0.002417,,,,,,
13.033333,0.00307,,,,,,
13.05,0.003113,,,,,,
13.066667,0.002306,,,,,,
13.083333,0.001719,,,,,,
13.1,0.001503,,,,,,
13.116667,0.000749,,,,,,
13.133333,0.001054,,,,,,
13.15,0.000969,,,,,,
13.166667,0.001425,,,,,,
13.183333,0.00109,,,,,,
13.2,0.000857,,,,,,
13.216667,-0.000332,,,,,,
13.233333,-0.000562,,,,,,
13.25,-0.001102,,,,,,
13.266667,-0.001132,,,,,,
13.283333,-0.001021,,,,,,
13.3,0.000291,,,,,,
13.316667,0.001468,,,,,,
13.333333,0.003295,,,,,,
13.35,0.003432,,,,,,
13.366667,0.001999,,,,,,
13.383333,0.001816,,,,,,
13.4,0.001166,,,,,,
13.416667,-0.000479,,,,,,
13.433333,-0.001094,,,,,,
13.45,-0.000789,,,,,,
13.466667,-0.001855,,,,,,
13.483333,-0.00251,,,,,,
13.5,-0.003062,,,,,,
13.516667,-0.00561,,,,,,
13.533333,-0.006137,,,,,,
13.55,-0.004925,,,,,,
13.566667,-0.000502,,,,,,
13.583333,0.00631,,,,,,
13.6,0.017255,,,,,,
13.616667,0.027115,,,,,,
13.633333,0.031595,,,,,,
13.65,0.028715,,,,,,
13.666667,0.020765,,,,,,
13.683333,0.009295,,,,,,
13.7,-0.002352,,,,,,
13.716667,-0.012145,,,,,,
13.733333,-0.017687,,,,,,
13.75,-0.0181,,,,,,
13.766667,-0.017192,,,,,,
13.783333,-0.017635,,,,,,
13.8,-0.015295,,,,,,
13.816667,-0.01231,,,,,,
13.833333,-0.011305,,,,,,
13.85,-0.01065,,,,,,
13.866667,-0.008415,,,,,,
13.883333,-0.00687,,,,,,
13.9,-0.005703,,,,,,
13.916667,-0.005661,,,,,,
13.933333,-0.005169,,,,,,
13.95,-0.004776,,,,,,
13.966667,-0.006454,,,,,,
13.983333,-0.007592,,,,,,
14,-0.005078,,,,,,
14.016667,-0.001888,,,,,,
14.033333,0.001011,,,,,,
14.05,0.004141,,,,,,
14.066667,0.00606,,,,,,
14.083333,0.00349,,,,,,
